Date,User,Kind,Max Mode,Model,Tokens,Cost ($)
"2025-05-30T12:57:59.283Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-30T12:54:15.995Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T12:47:48.477Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T12:45:13.415Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T12:35:53.061Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T12:26:43.794Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:22:27.133Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:21:53.442Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:21:20.670Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:20:17.050Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:16:34.776Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:15:01.866Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:09:47.016Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:08:11.533Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:06:29.966Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:05:08.675Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:03:46.347Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T11:00:35.072Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T10:12:05.721Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-30T10:05:05.830Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-29T15:13:04.898Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T15:11:20.931Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T15:06:39.453Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T14:48:02.896Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T14:09:00.448Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T13:54:31.117Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T13:52:15.019Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T13:37:16.420Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T13:22:06.494Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T12:52:58.067Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T12:27:42.094Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T12:26:02.768Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T12:11:07.282Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T12:05:09.453Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T12:04:30.781Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T11:59:18.361Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T11:57:43.474Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T11:50:33.831Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T10:50:05.542Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T10:46:57.280Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T10:25:12.541Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-29T10:07:37.487Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T12:54:49.370Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T12:50:06.890Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T12:41:08.893Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T12:07:10.691Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T12:01:46.363Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T11:39:07.485Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T11:24:04.775Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T11:21:21.388Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T11:20:14.145Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T11:17:49.123Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T10:27:51.319Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T09:53:21.274Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T09:51:55.414Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T09:49:14.090Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T09:47:14.172Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T09:35:52.332Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-28T09:34:01.492Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T20:18:32.825Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T20:14:34.607Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T20:11:52.366Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T20:11:13.442Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T20:10:17.893Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T20:08:13.951Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T20:06:30.517Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T20:01:24.855Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:59:52.343Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:58:25.203Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:56:30.995Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:53:02.669Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:50:30.851Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:47:45.273Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:39:43.917Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:37:33.804Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:34:40.609Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:24:02.401Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:05:29.218Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T19:03:45.164Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T18:55:55.635Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T17:17:03.141Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-27T17:14:47.506Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T17:12:52.554Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T17:11:32.148Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T17:09:48.864Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:50:18.332Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:42:31.921Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-27T16:35:04.180Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:26:45.688Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:25:02.059Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:23:28.206Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:19:09.184Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:17:07.097Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:12:51.412Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:09:43.412Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:07:39.278Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T16:05:18.983Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:51:37.922Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:48:40.420Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:45:42.383Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:42:56.883Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:31:53.472Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:25:14.347Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:22:37.863Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:20:57.530Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:16:51.449Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:15:02.990Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:13:29.657Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:12:01.501Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T15:09:48.191Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:07:45.065Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:04:27.762Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T15:02:30.887Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:55:55.006Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:54:42.095Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:51:45.521Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:50:54.360Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:49:40.647Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:48:07.649Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:44:46.386Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:44:03.017Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:42:35.508Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:40:33.701Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T14:39:10.122Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:34:13.593Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:29:10.872Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:26:22.932Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:25:38.794Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:22:36.015Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:20:19.232Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:15:57.284Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:11:11.836Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:09:40.779Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T14:07:37.883Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:52:05.357Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:50:53.495Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:47:48.775Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:45:23.441Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:36:35.165Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:33:55.794Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:32:20.872Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:23:02.896Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:16:59.775Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:14:29.708Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T13:04:41.481Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T12:57:10.628Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T12:54:01.183Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T12:48:52.465Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T12:45:34.088Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T12:39:18.665Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T12:35:40.160Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-27T12:34:30.494Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-27T12:33:13.215Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T12:32:00.750Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T12:12:29.987Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T11:59:55.033Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T11:53:12.042Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T11:04:46.497Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T10:31:47.221Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-05-27T10:24:11.638Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T10:19:48.166Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T10:18:08.099Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T10:14:05.798Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T10:12:36.712Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T10:06:50.101Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T09:54:42.225Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T09:29:04.290Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T09:24:57.275Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T09:19:53.955Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:57:26.150Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:54:46.757Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:53:52.847Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:51:48.596Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:47:53.502Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:45:45.712Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:36:18.387Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:34:28.898Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:33:21.390Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:30:51.211Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:24:25.397Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:23:39.274Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:22:55.507Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:17:56.817Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:15:53.033Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:12:32.593Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:10:17.919Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:05:38.229Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-27T08:03:37.361Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-26T20:07:17.376Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T20:06:24.461Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-26T20:01:35.854Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T20:00:01.341Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:57:45.339Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:56:26.954Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:55:02.742Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:52:46.392Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:51:17.660Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:48:06.672Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:46:35.539Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:42:30.572Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:35:57.434Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:34:12.269Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:28:06.527Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:24:35.146Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:22:47.336Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:19:58.572Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T19:16:07.270Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T16:13:49.771Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T16:01:46.227Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T16:00:35.190Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T16:00:06.938Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:56:01.214Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:55:13.470Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:54:11.843Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:52:08.365Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:48:14.287Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:41:27.729Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:35:25.272Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:28:31.518Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:18:37.666Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:12:24.827Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T15:07:33.473Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T14:52:55.440Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T14:39:08.860Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T14:38:49.614Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-26T14:30:36.919Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:55:38.231Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:48:39.470Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:46:26.358Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:45:50.070Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:42:31.649Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:40:22.344Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:25:56.373Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:11:39.615Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:09:15.351Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T13:07:44.229Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T12:53:40.725Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T12:52:45.156Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T12:44:12.329Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T12:33:43.906Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T12:27:07.405Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T12:25:33.174Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T12:22:09.978Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T12:00:37.768Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T11:58:19.457Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T11:36:05.182Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T11:33:08.969Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T11:30:14.823Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T11:15:02.918Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:58:28.983Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:56:47.379Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:50:51.825Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:38:24.441Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:33:41.720Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:31:27.986Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:26:48.331Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:21:08.246Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:19:10.192Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:00:48.181Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T10:00:03.410Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:58:54.097Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:41:02.419Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:37:45.512Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:34:57.391Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:26:47.354Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:23:26.133Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:21:39.287Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:14:04.427Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:09:47.415Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:09:23.176Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-05-26T09:07:33.523Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:43:47.192Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:42:34.905Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:41:14.899Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:38:33.668Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:34:39.235Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:32:24.805Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:30:46.279Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:27:50.497Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:24:38.283Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:21:47.948Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:18:28.821Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:14:05.889Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:11:11.719Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:07:18.781Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:02:13.184Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:00:57.847Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T15:00:04.740Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T14:58:46.229Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-05-23T14:58:01.850Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
