Date,User,Kind,Max Mode,Model,Tokens,Cost ($)
"2025-06-12T14:08:00.394Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T14:01:01.036Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T13:59:22.606Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-12T13:41:45.818Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T13:27:19.923Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T13:22:46.164Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T13:16:23.719Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T13:08:54.111Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-12T13:03:58.124Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T13:02:49.788Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:58:16.383Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:56:17.759Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:49:05.771Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:45:19.723Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:40:39.480Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:38:42.054Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:36:41.427Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:30:47.036Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:29:01.519Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-12T12:27:04.559Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T12:15:25.477Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-12T12:07:52.135Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-12T12:01:01.062Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T11:54:54.940Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T11:53:57.973Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T11:52:02.352Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-12T11:51:14.170Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T11:26:40.244Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T11:26:04.970Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-12T11:19:07.332Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-12T11:17:12.675Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T10:50:59.834Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T10:41:42.485Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T10:27:30.382Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T10:20:36.721Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T10:18:58.808Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T10:14:13.165Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T10:12:32.957Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T10:10:20.372Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T09:57:08.777Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T09:56:04.093Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T09:38:42.842Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-12T09:31:47.303Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-12T09:29:09.845Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T09:28:38.697Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T09:26:39.906Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T09:22:48.249Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T09:21:32.787Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T09:14:34.569Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-12T09:13:06.635Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T15:05:01.785Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-11T14:57:41.421Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-11T14:15:37.211Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T14:08:17.380Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-11T14:03:52.013Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:54:57.348Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:47:44.581Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:45:43.846Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-11T13:43:38.662Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:40:31.165Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:38:32.388Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-11T13:35:35.577Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-11T13:27:24.683Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:25:01.620Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:22:30.028Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:19:26.745Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:16:43.817Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:16:07.572Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:15:06.025Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-11T13:11:52.128Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:07:21.145Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T13:04:42.671Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-11T12:56:16.742Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-11T12:55:07.318Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:54:20.968Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:51:29.122Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-11T12:50:26.137Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:49:21.746Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:48:43.555Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:46:55.725Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:45:12.399Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:41:07.966Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:38:27.674Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:37:02.723Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:35:30.536Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:26:05.914Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:24:49.574Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T12:14:32.372Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T11:56:34.455Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T11:55:17.151Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T11:51:20.237Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T11:50:29.237Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-11T11:41:49.696Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T11:33:17.653Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T11:25:48.001Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T09:44:14.934Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T09:42:56.069Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T09:42:06.370Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T09:40:46.833Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T09:36:14.807Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T09:32:32.765Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T09:04:23.547Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T09:02:30.710Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-11T08:29:17.924Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T16:11:55.939Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T15:56:22.692Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T15:55:20.506Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T15:48:30.702Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T15:44:38.891Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T15:43:27.974Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T15:41:29.010Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T15:38:55.604Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T14:08:39.662Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T14:07:34.226Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T13:58:31.366Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T13:55:50.009Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T13:47:09.693Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T13:23:06.235Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T13:18:42.559Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T13:14:14.946Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T13:03:13.190Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T12:03:24.579Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T12:01:38.425Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T12:00:13.477Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T11:59:06.583Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T11:57:50.751Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T11:56:54.582Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-10T11:55:37.118Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T11:54:24.892Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-10T11:53:20.184Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-10T11:52:27.997Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T11:47:25.068Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T11:45:04.010Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T11:40:50.999Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T11:05:26.243Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T10:58:15.946Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T10:57:08.320Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T10:49:27.856Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T10:49:01.187Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T10:46:17.880Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T10:41:48.883Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T10:24:56.347Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T09:24:55.233Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-10T09:04:54.633Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T08:40:24.622Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-10T08:39:03.033Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T08:38:06.959Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T08:37:38.665Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T08:35:00.788Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T08:29:01.812Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-10T08:27:18.618Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T16:25:21.851Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T16:15:55.988Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T16:14:47.175Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T16:12:08.857Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T16:09:30.946Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T15:52:47.954Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T15:48:44.055Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T15:46:40.272Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T15:24:22.847Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T14:44:54.577Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-09T14:44:01.560Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T14:41:44.242Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T14:39:23.822Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T14:37:16.135Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-09T14:04:38.946Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:59:26.412Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:57:41.391Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:56:18.610Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-09T13:50:03.273Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:46:20.731Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:44:57.984Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:43:06.114Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:40:52.905Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:27:48.409Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:26:39.448Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:25:38.544Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:10:10.242Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:08:14.871Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:06:44.941Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:05:05.429Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T13:01:05.397Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-09T12:50:45.669Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-09T12:48:15.726Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-09T12:45:32.861Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-09T12:39:57.634Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T12:33:06.565Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T12:19:19.638Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T12:18:28.799Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T12:17:44.083Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T12:16:49.427Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T12:15:47.172Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T12:13:52.250Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T12:12:03.171Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T12:06:52.246Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-09T11:31:27.410Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T09:59:04.718Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-09T09:57:08.793Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T09:49:24.787Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T09:45:56.553Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T09:36:55.361Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-09T09:34:37.928Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-09T09:19:09.427Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T08:51:25.573Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T08:47:41.002Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-09T08:43:02.898Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T16:54:20.847Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T16:47:42.248Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-06T16:39:01.772Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-06T16:32:50.221Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T15:58:39.065Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T15:48:16.693Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T15:39:56.158Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T15:32:44.722Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T15:31:19.017Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T15:24:06.488Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T15:19:32.164Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T15:18:14.291Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T15:01:12.794Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-06T15:00:13.419Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T14:55:56.006Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T14:50:52.791Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-06T14:49:42.783Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T14:49:10.381Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T14:47:36.607Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T14:43:34.959Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T14:09:28.841Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T14:06:19.627Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T14:04:25.442Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:55:42.789Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:54:29.855Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:53:50.086Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:53:13.564Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:48:49.051Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:47:03.610Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:38:58.741Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:37:39.689Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:36:27.615Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:35:35.340Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:31:17.442Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:21:13.513Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:20:36.348Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:18:59.920Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:15:29.455Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T13:07:06.738Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-06T13:03:11.446Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T12:48:51.606Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T12:46:49.373Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T12:41:52.413Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T12:40:04.351Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-06T12:39:29.522Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T12:38:36.789Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T12:11:20.394Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:57:38.025Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:49:19.916Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:43:50.684Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:29:30.061Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:16:38.328Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:15:27.510Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:14:22.935Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:12:04.776Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:10:32.096Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:08:51.508Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-06T11:08:13.520Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:06:49.761Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:04:40.456Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:03:36.528Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:02:03.545Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T11:00:13.973Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:58:32.156Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:55:45.689Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:53:15.920Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:50:06.781Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:49:46.776Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:47:23.520Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:46:18.180Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:44:00.423Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:40:21.753Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:34:45.849Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:33:20.931Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:24:41.338Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:21:25.458Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:19:43.973Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T10:01:57.477Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:56:54.662Z","You","Included in Pro","No","claude-3.5-sonnet","","Included"
"2025-06-06T09:48:04.523Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:42:04.734Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:38:07.497Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:31:27.882Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:30:19.044Z","You","Errored, Not Charged","No","claude-3.5-sonnet","","Included"
"2025-06-06T09:27:00.605Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:25:30.422Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:24:32.351Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:22:56.854Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:21:40.536Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:20:32.491Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:18:55.614Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:13:46.755Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:13:24.414Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:09:54.133Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:03:50.807Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T09:03:00.239Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T08:46:43.942Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T08:37:15.457Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T08:33:24.580Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T08:29:33.372Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T08:26:49.409Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T08:25:57.681Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-06T08:23:25.343Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T21:24:03.288Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T21:15:51.506Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T21:10:44.144Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T21:07:52.748Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T21:01:39.529Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T20:54:19.175Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T20:52:59.766Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T20:49:26.613Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T20:48:10.150Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T16:47:08.227Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T16:38:37.920Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T16:35:01.852Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T16:33:12.036Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T16:29:41.319Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T16:21:01.712Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T16:20:20.561Z","You","Usage-based","No","claude-3.5-sonnet","",
"2025-06-05T16:18:32.185Z","You","Usage-based","No","claude-3.5-sonnet","",
